column,category_value,row_count,share_pct,default_count,default_rate_pct,is_missing_category,rare_category_flag
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhq7NVmVNFcGicJNSClpM9handBiuXSUbRd1QQl/AEA9M=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhq7NVmVNFcGicJNSClpM9hb2+RXmWDEPNh3c31rv1qC0=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhq7NVmVNFcGicJNSClpM9hd7tb05iHaAtEO3rTyrWj5M=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhq8vbQT/mz8AcdnYpA8xRR+6NkH2Uvbg8VafyLKGZ6pY=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqAU/5OMs6+jVznV0Yz/gkABEQ3YeV1D+o2gRMZuqlts=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqAU/5OMs6+jVznV0Yz/gkBxEAF02Jr4yMBuTofYQleo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqBAllNSqJYSwd+aBtB6ACtR0VUYYX9rJ9HQVuiBErC8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqBgZtMt42lLAz/HGro/gWlJmLHSpJjMB5ZZAi5NbvSc=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqD1XlvTBtHzrXgvFQXWz/rhRK36vpEeyoxibhki/PCI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqDdI+ZFlbugwq267kYA8yM8+PXgtlNhbWip2OdEaFrY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqE1WYML0M+mShzWvBgUcn2uZ5XO63wITWXkPdIbldjk=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqE2bhiDpS/7BJlosLALpSaJYmwfhny81XSmrR2xxsyQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqFjR3V/nfR4MeN3LpWdhGHVKnGoOvprJw4H1Bz3n3KU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqForT8f9jKFKgT86B2B21oDGJB+npKCah98NFd85fiI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqGzPfJZIF+wn/0jqUbaxNw4aqQuRTBydTqUiE67MDos=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqHeEyLVMYlCly6HsSsgnMXhzfF2ZFvgSrlJ3n3FWThM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqItmSqWrjm+MopDA+UpKRwzgpz4GcYMcIHrbp+cveco=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqKav22q/ShOMs6ISObRRUCI+joUKXlz8uHfzxYqxHtU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqO18UmCfko9UYBa0vDQ3AX7KGH6w5aHAl6WENePnToI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqQHAqY5GYv385ORrEYpp7DTq7uZh9PEkdPR1BXIylcM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqQUKChEjKJ7Zuq5Wb8zI9zqchLM9WSgRiBRIn4o4u24=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqQl1I6kA4XB5lUYY559dSwd14DRMenEDYgdJQ8q19eo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqRSZJAXfE1slaZKEXt9vmfYruJ8Pcs9oAMqRWpzUSnA=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqS7AF1yHy92/U+GBB8u/GhUjKcTUz72XbSP3l2w0rdY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqTKV3E7r6uyHJCvBeIbksVrndrd2QBSg8YOXDkd3flI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqV+UcqYYc1eQBJnrRYZFWhbu6D4AUCauFDl7RMfz+zg=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqVAB8Lh8ug8dovBeB7wsYZlmVWd6Jd/TW7FeltZnWtw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqVRxwE5aP0DrBurNJ0ZxyTT7fTdZSei7/dfYDfSoXcw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqVdXr8eRHxGuZAkhPPoNBbbwWsraKmU2ud4o5md8SmI=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqW8b7NUcs0PxnVVje9byCbeqdadLG+yrlIV4bjfOyxw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqWgCRjL/N3zt3+60/wTTaMm/AV2IIvDsnI1fxZHIf8g=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqZ+83WWb3wtxcVwv8ETcp40oR6DpmJUmlgN1z3/SZ3w=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqZEHqlfnhVPr2UEaFbUQVQZr5vom4evUzPFsBs20Pm8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqbSo5FonKuWfv8BAN+Lpp/hDSWAJhB2xP+YetfqGW9g=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqdeQyTrn2Hm9G0qdCYXer1vAiBY0SslQZI3incoQ1sA=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqdp5QRBzC6ZzelKlssZMf7sUIobYDZ5W7W44xNKB4qo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqfeSXmkVqMtJjudbYI8yviAJ8pmK3IC/M5iEbj21rbA=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqgm81Y2wfKjzjaRejLBsHacPL5xibN4YgEskhEHkJqg=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqiaDI4z0i+oLJ1h6D0s/1bvLEPd688QzubPPXU55Y0c=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqjXCRj2LEGTLuOwhlz3MDhLxshPBWUixzi0AePYYhU4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqjXCRj2LEGTLuOwhlz3MDja30MY+TuItIGxbMEWfw1Q=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqldnNoXAOEpTqxue5qlvM9FGqKBCt2qeh0nTQ3vvE6w=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqnL7feILjfVeuvqbOCSqxWiLR3fT2rrrndf2OxrbeAE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqpqEh61cKCcmEPokxGNUjk86yFtLJa2bX9PUjnfihwI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqrCqSKllR1sAq5e2J8P3j8rVowi/BE2jHym2vQ9+fG8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqtz1K9PJH61fXn4uxQXWwVM0lu0EQsoB8H+8YDquUgo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqubk3WRKwGaA3OCyNJoG3jMPu8b4rvldg+GCDko2HwI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqvfcVF+zPD/XcKrnVOj4vW/pKTIsMRKUos4BncoJaNY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqwoAHjf7jPL0w4ELxPIZl8AxBgliyMt8LSJS/OAL/7E=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqyl6OqiN8CC/u5jNpVXn7YVWD8TTIylJZH1c3ux1JyA=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhqz70ig1hIyHcIOcf7Zzd+ifa0d1B5rVvp5wu4DQrFY4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr/Qh6sqKbLoQ5Y4Yo+p7c49HV3wSfZR1E4UMxCgYmSQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr22C0/9W+EfBqQtNs+pgRx32tVm4HpVK4Es+Wn9bkxs=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr2ZVOafn5cCzfxq5/+cILokzQ0pUdLY8nWugbzwRzOU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr2dlcjvGVmcOdPJEpsiJMcj9IjtFOUOQikRq6i8LLMI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr3LZ/nYb5NlZeu6lIS6qFFadGgnMuxtDKQnaSn9zLJI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr6/T/crGfpKXiMJSvmglPFr7w0NXeCOog6oC74ydxUI=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr6GzNXySvNv+ekwHRBjjfKgc9ZwLjRG/cepVLfcEKBo=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr7B8tr4rPl/+rpps5ZX5tCIp2umypublKOdoTXOVQJg=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr7B8tr4rPl/+rpps5ZX5tO+6MYTRbPG7mQmM373StHQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhr8A8Xut5yw2I+4MMQHKtLzXRXLImmVZfT6lYTzk2eq4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrBO74mwPhyuygJ2tMSznRI2AfUB2e5TNhzLagaSvk74=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrBn8Nmnnhf/T/BjrKid331vSUDLBdBquv/YAu9e0Eic=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrCFgj4JdUCPaXSmsHbQhcWINLaPnVTGGHF1w0hcFP3s=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrEMs1SOFBa+UH0u1CZEsldk13Z9Eenpf/5t1IhR+BzQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrEt+nvr5AcbE7kBgvX6VWIJUvqxWnKozy+laIsRFQoY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrEt+nvr5AcbE7kBgvX6VWL2lyTuZpzGxjYxJ1HB+bck=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrHSMOFrBnGfXRfjk+sZIecQ9GLHkPQVVIzhSclmMuDc=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrIZTTYm7NDfL4V7KVTu/FfjhnU2Vr5BVLOil5ZFb+Cs=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrItnWPPbMWqM0dQURLpaI0ov4rlJz+RSrfeDYCTm+xA=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrJ7m7Fz6y1iqzYtYjbqmB2nE/6wy+aJD/zW3/w/rTJI=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrJDxBeFJiPInqikhuXwpVCTjuniGmjjDnEUyiUmcE5U=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrJTKwEJh3gPVMl7DxBsBmwCj8jD6nPM7ChDZY3fpct4=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrJgafBQzQt8loD8Vvsd9xNz39K4AlWiXXmh6UKlXujs=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrN3AcXm9ksCk4sNSKkTZxkXkXh8G75JPjjYv7zoINmE=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrNLdN20o+nYnm38iOs/Afio+I2PfgOwoBcCV7j8X0OU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrNcXjMGElxvI14RL/cqQnCfRh0oG+xu/lDqQOKV8m14=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrNgAQLxKCvx1pRye/HcMJRKozBsmQH3KDttt9Jc70qk=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrRynoYLrktu9LKLyXQxUOPBVN6L4VC3Gnl9hr0xzRkY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrSDxQKAFTr/Wqm80UJwO7p/d9hP/wQ9EH9e17DgiuPw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrSTO6FbeRx/y8tqhxrdLd5w1d8oZexm/OPgNTu7xIvE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrTyro2n4v4oAzMqPw+zdtYWmyPzjrS8FJDfLQ2lVg6s=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrVjMRlBlqdKsywu0KYeIiY+TYju1XUqS85Msxg+yCgk=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrWesfHJO2L3sYqkU1Q68Ls7v+ktF3qt0qJ4Sy3Lw2Yk=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrWgwedOs0tDyUrhDVWPlUdBwlsVkrhA52O8f/4p/xdk=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrZDqjudD8TWODcCMSf3BtJyJ2w/uVFYon+BDRg65+ys=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrZmDVNHyo53VfXb3/JUBzmyLgde0nNhf56+zr0FIDdQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrbHcEwPFrJOzRa0bYC5v7rqCz7/BcBO/2HBHLBykvi4=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrbb38ZG3eMJOXi+vNIabvfXPFIgqjl3L0r5o2GhT5ks=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrcqavbmzjdL1qCpk2MzBU5q5G9w3vo7nX19pPp05aaA=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhreP9/7wpjMBKtdVwn+Ix8WaZkxupo+iNqaW87X2AZJM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrewxT3DnqpWZgp23Fw1L3r18jRR5WhgZ7qWW6KVtHpc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrgM5QPLkdsQtvWv7xIHUAigAHCpYj7vr4eAEoyK0TFQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhriMQNWiJGosk8O/8zRK6eApA/cFdVZoEZyycVd4jiz8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrkQmwoTHe9el00bXqBO3JCTjuniGmjjDnEUyiUmcE5U=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrl2d08KJou750ARaSwEDQ3fMy+a98koW4O3D9qgHyro=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrl8uIjT0R8cseOMCL0CEXi0arzvScuBpJV/vLYjX+sU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrmSHO4sPXRWRqBUydpdbQ88p5nzVI9xF0nSZldNcdjQ=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrnne4Utc/94tLVH0qCh/6OLwRGMbjlQiprJDVzZyo/A=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrp2XPa4g/X9gkr6B76PokO3LDvV5bfgpEgX6HkrWAig=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrqrYXRd80nFIHQnTDRKmdDlnY5aBeTiUcxHJlSSGBXE=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrrVbgRNTRyB6auEycsRrpP0mps6LOL4fYXxiLaaH1Nw=,1,0.0,1,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrsGaig+De9QjgaF0uQh8TmOs3iMoGIKHvGVODFllo6Y=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrtQsC2ha2DutYYz/4HEWaGT/VwYkNucyAFfXzM82Fd8=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrxaevvcv1rVIbMVAwKL/LKntRWrLuv/A1z3bUydXojU=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhry+MHHdVjGXaGJVoYUhUaue+1Dt//bEFGGvXvV6BLIs=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs/vkbNuPfZ5DBFTzlUwDdy69rs/UbKlWwG7WZfdCFyY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs0d5u/2Bds3MPOruaJm5BfO8S/2owqWnIf6n2uhSocw=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs2BO2ppMNpWBdfYDE7PASU5VsE0O38tx0gi0y9PYIBc=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs2F4fMWoAQdtIIqns8iGPAB0HVUHhe3QjbiO/hYcHAM=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs2zIw+YvlZ/FQywGDBbNZjk/xblBQ+/dgnx9VVTtYTY=,1,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhs34bpvB6H2dS4NOpN+2yKNoKftOvOUgtOhCWj7LcsRU=,1,0.0,0,0.0,False,True
